<Serial>,<OnboardMAC1>,<OnboardMAC2>,<IPMIMAC>
# Lists of eth addresses for uTCA and related HW (PSU, etc...)

# uTCA TCDS crates in S1E01
# Crate in U26
AMC8702,08:00:30:00:28:58
AMC8703,08:00:30:00:23:53
AMC8704,08:00:30:00:23:A9
AMC8705,08:00:30:00:23:85
AMC8706,08:00:30:00:23:A8
AMC8707,08:00:30:00:28:8C
AMC8708,08:00:30:00:23:D1
AMC8709,08:00:30:00:28:53
AMC8710,08:00:30:00:23:CB
AMC8711,08:00:30:00:28:6B
AMC8712,0C:05:04:03:08:EC
AMC87131,08:00:30:F3:01:CC
AMC87132,08:00:30:F3:01:8C

# uTCA crate in S1G04 U45
MCH8801,00:40:42:0B:28:70
AMC8801,08:00:30:00:23:E1
AMC8802,08:00:30:00:23:C3
AMC8803,08:00:30:00:23:5F
AMC8804,08:00:30:00:28:63
AMC8805,08:00:30:00:28:5C
AMC8806,08:00:30:00:28:59
AMC8807,08:00:30:00:23:9A
AMC8808,08:00:30:00:28:5B
AMC8809,08:00:30:00:23:60
AMC8810,08:00:30:00:28:51
AMC8811,08:00:30:00:28:BC
AMC8812,08:00:30:00:23:BC
AMC88131,08:00:30:F3:01:CB
AMC88132,08:00:30:F3:01:8B

### GEM Crates: start ###
# uTCA crate in S2E01 U14
# 0C:05:04:03:09:3
MCH9201,00:40:42:0B:25:96
AMC9201,0C:05:04:03:09:31
AMC9202,0C:05:04:03:09:32
AMC9203,0C:05:04:03:09:33
AMC9204,0C:05:04:03:09:34
AMC9205,0C:05:04:03:09:35
AMC9206,0C:05:04:03:09:36
AMC9207,0C:05:04:03:09:37
AMC9208,0C:05:04:03:09:38
AMC9209,0C:05:04:03:09:39
AMC9210,0C:05:04:03:09:3A
AMC9211,0C:05:04:03:09:3B
AMC9212,0C:05:04:03:09:3C
AMC92131,0C:05:04:03:09:3D
AMC92132,0C:05:04:03:09:3E

# uTCA crate in S2E01 U23
# 0C:05:04:03:09:0
MCH8901,00:40:42:0B:1C:BF
AMC8901,0C:05:04:03:09:01
AMC8902,0C:05:04:03:09:02
AMC8903,0C:05:04:03:09:03
AMC8904,0C:05:04:03:09:04
AMC8905,0C:05:04:03:09:05
AMC8906,0C:05:04:03:09:06
AMC8907,0C:05:04:03:09:07
AMC8908,0C:05:04:03:09:08
AMC8909,0C:05:04:03:09:09
AMC8910,0C:05:04:03:09:0A
AMC8911,0C:05:04:03:09:0B
AMC8912,0C:05:04:03:09:0C
AMC89131,0C:05:04:03:09:0D
AMC89132,0C:05:04:03:09:0E

# uTCA crate in S2E01 U04
# 0C:05:04:03:09:D0
MCH10101,00:40:42:0B:10:5A
AMC10101,0C:05:04:03:09:D1
AMC10102,0C:05:04:03:09:D2
AMC10103,0C:05:04:03:09:D3
AMC10104,0C:05:04:03:09:D4
AMC10105,0C:05:04:03:09:D5
AMC10106,0C:05:04:03:09:D6
AMC10107,0C:05:04:03:09:D7
AMC10108,0C:05:04:03:09:D8
AMC10109,0C:05:04:03:09:D9
AMC10110,0C:05:04:03:09:DA
AMC10111,0C:05:04:03:09:DB
AMC10112,0C:05:04:03:09:DC
AMC101131,08:00:30:F3:01:F4
AMC101132,08:00:30:F3:01:B4
# ### GEM Crates: end ###


# uTCA crate in S1C11 U35
# 0C:05:04:03:09:70
MCH9501,00:40:42:0B:11:57
AMC9501,0C:05:04:03:09:71
AMC9502,0C:05:04:03:09:72
AMC9503,0C:05:04:03:09:73
AMC9504,0C:05:04:03:09:74
AMC9505,0C:05:04:03:09:75
AMC9506,0C:05:04:03:09:76
AMC9507,0C:05:04:03:09:77
AMC9508,0C:05:04:03:09:78
AMC9509,0C:05:04:03:09:79
AMC9510,0C:05:04:03:09:7A
AMC9511,0C:05:04:03:09:7B
AMC9512,0C:05:04:03:09:7C
AMC95131,0C:05:04:03:09:7D
AMC95132,0C:05:04:03:09:7E

# uTCA crate in S1C11 U43
# 0C:05:04:03:09:80
MCH9601,00:40:42:0B:29:6F
AMC9601,08:00:30:00:22:A9
AMC9602,0C:05:04:03:09:82
AMC9603,0C:05:04:03:09:83
AMC9604,08:00:30:00:22:AC
AMC9605,08:00:30:00:22:A6
AMC9606,08:00:30:00:22:BB
AMC9607,08:00:30:00:22:C0
AMC9608,08:00:30:00:22:B1
AMC9609,08:00:30:00:22:AF
AMC9610,08:00:30:00:22:AA
AMC9611,0C:05:04:03:09:8B
AMC9612,0C:05:04:03:09:8C
AMC96131,80:D3:36:F3:03:E3
AMC96132,80:D3:36:F3:03:E2


# Test crate for reproducing problem in IP38 for DT
# uTCA crate in S2C19 Uxx
# 0C:05:04:03:09:E0
#MCH6401,00:40:42:0B:26:CB
MCH10201,00:40:42:0B:26:CB


# uTCA crate for ZDC in S2E14 U24
# # 0C:05:04:03:09:F0
MCH10301,00:40:42:0B:1B:0A
AMC10301,0C:05:04:03:09:F1
AMC10302,0C:05:04:03:09:F2
AMC10303,0C:05:04:03:09:F3
AMC10304,0C:05:04:03:09:F4
AMC10305,0C:05:04:03:09:F5
AMC10306,0C:05:04:03:09:F6
AMC10307,0C:05:04:03:09:F7
AMC10308,0C:05:04:03:09:F8
AMC10309,08:00:30:00:28:31
AMC10310,0C:05:04:03:09:FA
AMC10311,0C:05:04:03:09:FB
AMC10312,0C:05:04:03:09:FC
AMC103131,0C:05:04:03:09:FD
AMC103132,0C:05:04:03:09:FE
#AMC103131,08:00:30:F3:05:61
#AMC103132,08:00:30:F3:05:21


################################################
################ Building 904 ##################
################################################

# uTCA test stand in 904
# Vadatech MCH UTC002
MCH0101,00:13:3A:02:F1:A1
VSW0101,0C:05:04:03:02:00
AMC0101,0C:05:04:03:02:01
AMC0102,0C:05:04:03:02:02
AMC0103,0C:05:04:03:02:03
AMC0104,0C:05:04:03:02:04
AMC0105,0C:05:04:03:02:05
AMC0106,0C:05:04:03:02:06
AMC0107,0C:05:04:03:02:07
AMC0108,0C:05:04:03:02:08
AMC0109,0C:05:04:03:02:09
AMC0110,0C:05:04:03:02:10
AMC0111,0C:05:04:03:02:11
AMC0112,0C:05:04:03:02:12
AMC01131,0C:05:04:03:02:13
AMC01132,0C:05:04:03:02:14

# uTCA crate in E1A01 U24
MCH5201,00:40:42:0B:0C:6E
AMC5201,0C:05:04:03:06:A1
AMC5202,08:00:30:00:28:35
AMC5203,0C:05:04:03:06:A3
AMC5204,0C:05:04:03:06:A4
AMC5205,0C:05:04:03:06:A5
AMC5206,0C:05:04:03:06:A6
AMC5207,00:04:a3:8e:27:f0
AMC5208,00:04:a3:8e:58:c3
AMC5209,0C:05:04:03:06:A9
AMC5210,0C:05:04:03:06:AA
AMC5211,00:04:a3:8e:42:7b
AMC5212,00:04:a3:8e:2a:2f
AMC52131,08:00:30:f3:01:44
AMC52132,08:00:30:f3:01:04

# uTCA crate in E1A01 U32
MCH5301,00:40:42:0B:20:A5
AMC5301,0C:05:04:03:06:B1
AMC5302,0C:05:04:03:06:B2
AMC5303,00:04:a3:8e:58:b1
AMC5304,00:1e:c0:ab:9f:90
AMC5305,00:04:a3:8e:3a:c0
AMC5306,00:04:a3:8e:33:68
AMC5307,00:04:a3:8e:52:75
AMC5308,00:04:a3:8e:55:b3
AMC5309,00:04:a3:8e:42:11
AMC5310,00:04:a3:8e:56:38
AMC5311,00:1e:c0:a9:01:c6
AMC5312,54:10:ec:97:a9:18
AMC53131,08:00:30:f3:01:42
AMC53132,08:00:30:f3:01:02

# uTCA crate in E1A01 U43
MCH5401,0C:05:04:03:06:C0
AMC5401,0C:05:04:03:06:C1
AMC5402,0C:05:04:03:06:C2
AMC5403,0C:05:04:03:06:C3
AMC5404,0C:05:04:03:06:C4
AMC5405,0C:05:04:03:06:C5
AMC5406,0C:05:04:03:06:C6
AMC5407,0C:05:04:03:06:C7
AMC5408,0C:05:04:03:06:C8
AMC5409,0C:05:04:03:06:C9
AMC5410,0C:05:04:03:06:CA
AMC5411,0C:05:04:03:06:CB
AMC5412,0C:05:04:03:06:CC
AMC54131,0C:05:04:03:06:CD
AMC54132,0C:05:04:03:06:CE

# uTCA crate in E1A14 U18
MCH5501,0C:05:04:03:06:D0
AMC5501,0C:05:04:03:06:D1
AMC5502,08:00:30:00:22:5B
AMC5503,0C:05:04:03:06:D3
AMC5504,0C:05:04:03:06:D4
AMC5505,0C:05:04:03:06:D5
AMC5506,0C:05:04:03:06:D6
AMC5507,0C:05:04:03:06:D7
AMC5508,0C:05:04:03:06:D8
AMC5509,0C:05:04:03:06:D9
AMC5510,0C:05:04:03:06:DA
AMC5511,0C:05:04:03:06:DB
AMC5512,0C:05:04:03:06:DC
AMC55131,0C:05:04:03:06:DD
AMC55132,0C:05:04:03:06:DE

# uTCA crate in E1A26 U13
# 0C:05:04:03:06:E
MCH5601,00:40:42:0B:20:D7
AMC5601,0C:05:04:03:06:E1
AMC5602,00:04:a3:8e:48:5e
AMC5603,00:1e:c0:a8:f5:c4
AMC5604,00:04:a3:8e:3f:bc
AMC5605,00:04:a3:8e:57:86
AMC5606,00:1e:c0:a9:00:ee
AMC5607,0C:05:04:03:06:E7
AMC5608,00:04:a3:8e:59:39
AMC5609,00:04:a3:8e:3a:67
AMC5610,0C:05:04:03:06:EA
AMC5611,0C:05:04:03:06:EB
AMC5612,0C:05:04:03:06:EC
AMC56131,08:00:30:f3:05:5f
AMC56132,08:00:30:f3:05:1f

# uTCA crate in E1A26 U21
# 0C:05:04:03:06:F
MCH5701,0C:05:04:03:06:F0
AMC5701,0C:05:04:03:06:F1
AMC5702,0C:05:04:03:06:F2
AMC5703,0C:05:04:03:06:F3
AMC5704,0C:05:04:03:06:F4
AMC5705,0C:05:04:03:06:F5
AMC5706,0C:05:04:03:06:F6
AMC5707,0C:05:04:03:06:F7
AMC5708,0C:05:04:03:06:F8
AMC5709,0C:05:04:03:06:F9
AMC5710,0C:05:04:03:06:FA
AMC5711,0C:05:04:03:06:FB
AMC5712,0C:05:04:03:06:FC
AMC57131,0C:05:04:03:06:FD
AMC57132,0C:05:04:03:06:FE

# uTCA crate in E1A26 U29
MCH5801,00:40:42:0B:20:BB
AMC5801,00:1e:c0:a9:95:8c
AMC5802,00:04:a3:8e:53:6b
AMC5803,00:04:a3:8e:3f:00
AMC5804,00:1e:c0:a8:ec:e9
AMC5805,00:04:a3:8e:56:fc
AMC5806,00:1e:c0:a9:06:2d
AMC5807,00:04:a3:8e:58:a5
AMC5808,00:04:a3:8e:4e:27
AMC5809,00:04:a3:8e:56:19
AMC5810,0C:05:04:03:07:0A
AMC5811,00:04:a3:8e:28:7d
AMC5812,00:04:a3:8e:3f:80
AMC58131,08:00:30:f3:05:63
AMC58132,08:00:30:f3:05:23

# uTCA crate in E1A25 U13
MCH7201,00:40:42:0B:20:CA
AMC7201,08:00:30:00:28:1C
AMC7202,08:00:30:00:28:38
AMC7203,0C:05:04:03:07:F3
AMC7204,0C:05:04:03:07:F4
AMC7205,0C:05:04:03:07:F5
AMC7206,0C:05:04:03:07:F6
AMC7207,0C:05:04:03:07:F7
AMC7208,08:00:30:00:28:32
AMC7209,08:00:30:00:28:3B
AMC7210,0C:05:04:03:07:FA
AMC7211,0C:05:04:03:07:FB
AMC7212,0C:05:04:03:07:FC
AMC72131,08:00:30:f3:00:49
AMC72132,08:00:30:f3:00:09

# uTCA crate in E1A07 U36
MCH6501,00:40:42:0B:19:F6
AMC6501,08:00:30:00:23:AF
AMC6502,08:00:30:00:23:B0
AMC6503,08:00:30:00:23:B1
AMC6504,08:00:30:00:23:B4
AMC6505,0C:05:04:03:07:75
AMC6506,0C:05:04:03:07:76
AMC6507,08:00:30:00:22:3C
AMC6508,08:00:30:00:22:53
AMC6509,08:00:30:00:22:49
AMC6510,08:00:30:00:22:4B
AMC6511,0C:05:04:03:07:7B
AMC6512,0C:05:04:03:07:7C
AMC65131,08:00:30:F3:01:D8
AMC65132,08:00:30:F3:01:98


################################################
################   DAQ2VAL    ##################
################################################

# uTCA crate in C2D12 U13
MCH6601,00:40:42:22:01:D6
AMC6601,0C:05:04:03:07:81
AMC6602,0C:05:04:03:07:82
AMC6603,0C:05:04:03:07:83
AMC6604,0C:05:04:03:07:84
AMC6605,0C:05:04:03:07:85
AMC6606,0C:05:04:03:07:86
AMC6607,0C:05:04:03:07:87
AMC6608,0C:05:04:03:07:88
AMC6609,0C:05:04:03:07:89
AMC6610,0C:05:04:03:07:8A
AMC6611,0C:05:04:03:07:8B
AMC6612,0C:05:04:03:07:8C
AMC66131,08:00:30:f3:01:56
AMC66132,08:00:30:f3:01:16


# TCDS crate
# uTCA crate in C2D12 U33
# 0C:05:04:03:07:A0
MCH6801,0C:05:04:03:07:A0
AMC6801,08:00:30:00:22:4F
AMC6802,0C:05:04:03:07:A2
AMC6803,0C:05:04:03:07:A3
AMC6804,0C:05:04:03:07:A4
AMC6805,0C:05:04:03:07:A5
AMC6806,0C:05:04:03:07:A6
AMC6807,0C:05:04:03:07:A7
AMC6808,0C:05:04:03:07:A8
AMC6809,0C:05:04:03:07:A9
AMC6810,08:00:30:00:22:36
AMC6811,08:00:30:00:28:49
AMC6812,0C:05:04:03:07:AC
AMC68131,0C:05:04:03:07:AD
AMC68132,0C:05:04:03:07:AE

# uTCA crate in S2D17 U27
# Which is the Pixel High Rate system
# 0C:05:04:03:07:E
MCH7101,00:40:42:0B:28:7F
AMC7101,08:00:30:00:23:AE
#AMC7101,08:00:30:00:28:62
AMC7102,08:00:30:00:23:DA
AMC7103,08:00:30:00:23:D9
#AMC7104,08:00:30:00:23:DC
AMC7104,08:00:30:00:22:82
AMC7105,08:00:30:00:23:6E
AMC7106,0C:05:04:03:07:E6
AMC7107,0C:05:04:03:07:E7
AMC7108,0C:05:04:03:07:E8
AMC7109,08:00:30:F1:00:89
AMC7110,08:00:30:F1:00:4E
AMC7111,08:00:30:F1:00:4D
AMC7112,0C:05:04:03:07:EC
AMC71131,08:00:30:F3:01:D5
AMC71132,08:00:30:F3:01:95

# uTCA crate in PXCLN U20
MCH7301,00:40:42:0B:19:FE
AMC7301,0C:05:04:03:08:01
AMC7302,0C:05:04:03:08:02
AMC7303,0C:05:04:03:08:03
AMC7304,0C:05:04:03:08:04
AMC7305,0C:05:04:03:08:05
AMC7306,0C:05:04:03:08:06
AMC7307,0C:05:04:03:08:07
AMC7308,0C:05:04:03:08:08
AMC7309,0C:05:04:03:08:09
AMC7310,0C:05:04:03:08:0A
AMC7311,0C:05:04:03:08:0B
AMC7312,0C:05:04:03:08:0C
AMC73131,0C:05:04:03:08:0D
AMC73132,0C:05:04:03:08:0E


################################################
################   DAQ3VAL    ##################
################################################

# uTCA crate in C2E31 U14
# 0C:05:04:03:07:90
MCH6701,00:40:42:0B:20:99
AMC6701,0C:05:04:03:07:91
AMC67011,08:00:30:F3:01:59
AMC67012,08:00:30:F3:01:19
AMC6702,0C:05:04:03:07:92
AMC67021,08:00:30:F3:01:DD
AMC67022,08:00:30:F3:01:9D
AMC6703,0C:05:04:03:07:93
AMC6704,0C:05:04:03:07:94
AMC6705,0C:05:04:03:07:95
AMC6706,0C:05:04:03:07:96
AMC67061,08:00:30:F3:05:69
AMC67062,08:00:30:F3:05:29
AMC6707,0C:05:04:03:07:97
AMC6708,0C:05:04:03:07:98
AMC6709,0C:05:04:03:07:99
AMC6710,0C:05:04:03:07:9A
AMC6711,0C:05:04:03:07:9B
AMC6712,0C:05:04:03:07:9C
AMC67131,0C:05:04:03:07:9D
AMC67132,0C:05:04:03:07:9E

# uTCA crate in C2E31 U24
# 0C:05:04:03:09:60
MCH9301,00:40:42:22:01:D7
AMC9301,0C:05:04:03:09:61
AMC9302,0C:05:04:03:09:62
AMC9303,0C:05:04:03:09:63
AMC9304,0C:05:04:03:09:64
AMC9305,0C:05:04:03:09:65
AMC9306,0C:05:04:03:09:66
AMC9307,0C:05:04:03:09:67
AMC9308,0C:05:04:03:09:68
AMC9309,0C:05:04:03:09:69
AMC9310,0C:05:04:03:09:6A
AMC9311,0C:05:04:03:09:6B
AMC9312,0C:05:04:03:09:6C
AMC93131,08:00:30:F3:01:F8
AMC93132,08:00:30:F3:01:B8

# uTCA crate in C2E31 U34
# 0C:05:04:03:09:50
MCH9401,00:40:42:0B:29:70
AMC9401,08:00:30:00:22:55
AMC9402,08:00:30:00:22:46
AMC9403,08:00:30:00:22:50
AMC9404,08:00:30:00:28:47
AMC9405,08:00:30:00:28:46
AMC9406,08:00:30:00:22:0E
AMC9407,08:00:30:00:22:60
AMC9408,0C:05:04:03:09:58
AMC9409,0C:05:04:03:09:59
AMC9410,0C:05:04:03:09:5A
AMC9411,0C:05:04:03:09:5B
AMC9412,0C:05:04:03:09:5C
AMC94131,80:D3:36:F3:03:EF
AMC94132,80:D3:36:F3:03:EE


############################
#  ATCA shelves
############################
# ATCA shelf in C2E33 U09
# 0C:05:04:03:0A:00
SHM10400,0C:05:04:03:0A:00
SHM10401,0C:05:04:03:0A:01
SHM10402,0C:05:04:03:0A:02
IPMC10401,0C:05:04:03:0A:03
IPMC10402,0C:05:04:03:0A:04
IPMC10403,0C:05:04:03:0A:05
IPMC10404,0C:05:04:03:0A:06
IPMC10405,0C:05:04:03:0A:07
IPMC10406,0C:05:04:03:0A:08
IPMC10407,0C:05:04:03:0A:09
IPMC10408,0C:05:04:03:0A:0A
IPMC10409,0C:05:04:03:0A:0B
IPMC10410,0C:05:04:03:0A:0C
IPMC10411,0C:05:04:03:0A:0D
IPMC10412,0C:05:04:03:0A:0E
IPMC10413,0C:05:04:03:0A:0F
IPMC10414,0C:05:04:03:0A:10
CTRL10401,0C:05:04:03:0A:11
CTRL10402,0C:05:04:03:0A:12
CTRL10403,0C:05:04:03:0A:13
CTRL10404,0C:05:04:03:0A:14
CTRL10405,0C:05:04:03:0A:15
CTRL10406,0C:05:04:03:0A:16
CTRL10407,0C:05:04:03:0A:17
CTRL10408,0C:05:04:03:0A:18
CTRL10409,0C:05:04:03:0A:19
CTRL10410,0C:05:04:03:0A:1A
CTRL10411,0C:05:04:03:0A:1B
CTRL10412,0C:05:04:03:0A:1C
CTRL10413,0C:05:04:03:0A:1D
CTRL10414,0C:05:04:03:0A:1E
SW10407,0C:05:04:03:0A:1F
SW10408,0C:05:04:03:0A:20

# ATCA shelf in E1A06 U19
# 0C:05:04:03:0A:30
SHM10500,0C:05:04:03:0A:30
SHM10501,0C:05:04:03:0A:31
SHM10502,0C:05:04:03:0A:32
IPMC10501,0C:05:04:03:0A:33
IPMC10502,0C:05:04:03:0A:34
IPMC10503,0C:05:04:03:0A:35
IPMC10504,0C:05:04:03:0A:36
IPMC10505,0C:05:04:03:0A:37
IPMC10506,0C:05:04:03:0A:38
IPMC10507,0C:05:04:03:0A:39
IPMC10508,0C:05:04:03:0A:3A
IPMC10509,0C:05:04:03:0A:3B
IPMC10510,0C:05:04:03:0A:3C
IPMC10511,0C:05:04:03:0A:3D
IPMC10512,0C:05:04:03:0A:3E
IPMC10513,0C:05:04:03:0A:3F
IPMC10514,0C:05:04:03:0A:40
CTRL10501,0C:05:04:03:0A:41
CTRL10502,0C:05:04:03:0A:42
CTRL10503,0C:05:04:03:0A:43
CTRL10504,0C:05:04:03:0A:44
CTRL10505,0C:05:04:03:0A:45
CTRL10506,0C:05:04:03:0A:46
CTRL10507,00:30:64:5d:90:e5
CTRL10508,0C:05:04:03:0A:48
CTRL10509,0C:05:04:03:0A:49
CTRL10510,0C:05:04:03:0A:4A
CTRL10511,0C:05:04:03:0A:4B
CTRL10512,00:30:64:5B:EF:7E
CTRL10513,0C:05:04:03:0A:4D
CTRL10514,0C:05:04:03:0A:4E
SW10507,0C:05:04:03:0A:4F
SW10508,0C:05:04:03:0A:50


